saleRef,saleDate,customer,branch,warehouse,item,unit,qty,unitPrice,discount,payment,dueDate,statedTotal,notes
SLS-90605,16/8/2025,Bin Hindi Property  Est. 2,Fahaheel Branch,Fahaheel Branch,Ingco Flat Screwdriver 2000W  ,PCS,12,KWD 29.619,,cash,,355.428,Migrated from legacy system
SLS-90606,29/4/2026,Al-Mutairi Est. 3,Rai Branch,Rai Branch,Stanley Step Stool 16 Gauge,PCS,5,19.499,,credit,28/6/2026,350.557,Migrated from legacy system
SLS-90606,29/4/2026,Al-Mutairi Est. 3,Rai Branch,Rai Branch, Tolsen Dust Mask Respirator 1kg ,PCS,9,28.118,,credit,28/6/2026,,Migrated from legacy system
SLS-90607,26/9/2025, Al-Khaled General Trading  Est. 9 ,Shuwaikh Main,Shuwaikh Main,Hitachi Copper Tee 18L,PCS,10,193.945,,credit,26/10/2025,1974.708,Migrated from legacy system
SLS-90607,26/9/2025, Al-Khaled General Trading  Est. 9 ,Shuwaikh Main,Shuwaikh Main,Tolsen Combination Wrench 18 Gauge,Pieces,1,35.258,,credit,26/10/2025,,
SLS-90608,27/12/2025,GULF FACILITY MANAGEMENT  EST. 9,Rai Branch,Rai Branch,Ridgid Laser Level 20 Gauge,Pieces,8,6.647,,cash,,53.176,
SLS-90609,21/10/2025,Al-Yaqout Villas  Est. 7,Fahaheel Branch,Fahaheel Branch,Skil Combination Wrench Large,PCS,12,23.932,,credit,20/12/2025,370.158,Migrated from legacy system
SLS-90609,21/10/2025,Al-Yaqout Villas  Est. 7,Fahaheel Branch,Fahaheel Branch,DeWalt Padlock XL,PCS,2,15.165,,credit,20/12/2025,,Migrated from legacy system
SLS-90609,21/10/2025,Al-Yaqout Villas  Est. 7,Fahaheel Branch,Fahaheel Branch,Karcher PPR Pipe 3/8 inch,PCS,2,26.322,,credit,20/12/2025,,
SLS-90610,23/7/2026,Al-Zamil Villas 11,Shuwaikh Main,Shuwaikh Main,Total Plastic Water Tank 3/4 inch,Pieces,11,KWD 238.650,,cash,,"2,661.714",Migrated from legacy system
SLS-90610,23/7/2026,Al-Zamil Villas 11,Shuwaikh Main,Shuwaikh Main,Yato Cement Bag 10kg,Nos,2,18.282,,cash,,,
SLS-90611,26/11/2025,Al-Zamil Villas 6,Fahaheel Branch,Fahaheel Branch,Ridgid Plastic Water Tank 16 Gauge,PCS,2,KWD 14.315,,cash,,303.687,
SLS-90611,26/11/2025,Al-Zamil Villas 6,Fahaheel Branch,Fahaheel Branch,Skil Grinding Disc 1200W,PCS,10,28.165,6.593,cash,,,Migrated from legacy system
SLS-90612,22/1/2026,Bayt Al-Jomard 11,Rai Branch,Rai Branch,Hitachi Steel Chain 4L,PCS,4,83.967,KWD 15.236,cash,,320.632,Migrated from legacy system
SLS-90613,8/7/2026,Al-Roumi Renovation 4,Shuwaikh Main,Shuwaikh Main,Skil Aluminium Ladder 22 Gauge,PCS,6,19.742,,cash,,118.452,Migrated from legacy system
SLS-90614,26/11/2025,Al-Anjari Villas  Est. 13,Fahaheel Branch,Fahaheel Branch,Truper Garden Cart 18 Gauge,PCS,5,1.637,,credit,10/1/2026,216.753,Migrated from legacy system
SLS-90614,26/11/2025,Al-Anjari Villas  Est. 13,Fahaheel Branch,Fahaheel Branch,Skil Enamel Paint 12mm,PCS,7,29.940,1.012,credit,10/1/2026,,Migrated from legacy system
SLS-90615,26/12/2025,Al-Sabah Villa Services 2,Shuwaikh Main,Shuwaikh Main,Stanley Vernier Caliper 3/4 inch,PC,5,23.698,,cash,,118.490,
SLS-90616,21/5/2026,Ahmadi Villa Care 9,Shuwaikh Main,Shuwaikh Main,AL-FANAR EXTENSION CORD LARGE,PCS,11,3.699,0.232,cash,,451.450,Migrated from legacy system
SLS-90616,21/5/2026,Ahmadi Villa Care 9,Shuwaikh Main,Shuwaikh Main,Black+Decker Wood Screw 2000W,pc,7,10.186,,cash,,,
SLS-90616,21/5/2026,Ahmadi Villa Care 9,Shuwaikh Main,Shuwaikh Main,Ridgid ARC Welding Machine 6mm,PCS,11,30.881,,cash,,,
SLS-90617,9/11/2025,Farwaniya Fix-It Center  Est. 12,Ardiya Warehouse,Ardiya Warehouse,Metabo Hi-Vis Safety Vest 3/8 inch,PCS,5,KD 208.336,,bank_transfer,,1041.680,
SLS-90618,11/3/2026,continental maintenance co.  est. 7,Rai Branch,Rai Branch,Ridgid Garden Shovel 6Mm,pcs,12,KD 1.981,0.105,bank_transfer,,202.475,Migrated from legacy system
SLS-90618,11/3/2026,continental maintenance co.  est. 7,Rai Branch,Rai Branch,Bosch Digging Spade 20L,PC,8,22.351,,bank_transfer,,,
SLS-90619,12/2/2026,Gulf Facility Management 3,Shuwaikh Main,Shuwaikh Main,"Tolsen Impact Driver 16 Gauge,",Pieces,3,11.806,,bank_transfer,,35.418,Migrated from legacy system
SLS-90620,16/5/2026,First Gulf Interiors 12,Shuwaikh Main,Shuwaikh Main,Yato Safety Helmet 20mm,pcs,1,KWD 29.164,,cash,,81.092,
SLS-90620,16/5/2026,First Gulf Interiors 12,Shuwaikh Main,Shuwaikh Main,Ingco Paint Roller 3/4 inch,PC,3,KWD 17.604,0.884,cash,,,
SLS-90621,17/9/2025,Al-Ajmi Interiors  Est. 5,Fahaheel Branch,Fahaheel Branch,Stanley MCB Circuit Breaker Medium,PC,2,0.359,,cash,,0.718,
SLS-90622,13/2/2026,Nasser Al-Hajeri 12,Ardiya Warehouse,Ardiya Warehouse,Sata Ball Valve 16 Gauge,PCS,5,14.012,,cash,,244.690,
SLS-90622,13/2/2026,Nasser Al-Hajeri 12,Ardiya Warehouse,Ardiya Warehouse,Tolsen Scaffolding Frame 22 Gauge,PCS,10,17.463,,cash,,,Migrated from legacy system
SLS-90623,9/4/2026,al-rashed villas  est. 6,Rai Branch,Rai Branch,Sata Self Tapping Screw 22 Gauge,PCS,5,15.906,,bank_transfer,,KD 177.501,
SLS-90623,9/4/2026,al-rashed villas  est. 6,Rai Branch,Rai Branch,  SKIL COPPER TEE 9L,PCS,4,19.596,,bank_transfer,,,Migrated from legacy system
SLS-90623,9/4/2026,al-rashed villas  est. 6,Rai Branch,Rai Branch,Al-Fanar Emulsion Paint Medium,PCS,2,10.254,0.921,bank_transfer,,,
SLS-90624,11/11/2025,Ahmadi Villa Care 11,Fahaheel Branch,Fahaheel Branch,  Stanley Step Stool 50kg,PC,8,12.663,,cash,,101.304,
SLS-90625,26/11/2025,Al-Ajmi Interiors  Est. 9,Ardiya Warehouse,Ardiya Warehouse,DeWalt Garden Cart 22 Gauge,PCS,9,20.880,,bank_transfer,,187.920,Migrated from legacy system
SLS-90626,25/5/2026,Al-Mutairi Est.  Est. 12,Ardiya Warehouse,Ardiya Warehouse,Truper Gate Valve Large,PCS,6,32.089,,cash,,KWD 192.534,Migrated from legacy system
SLS-90627,4/12/2025,New Kuwait Contracting  Est. 12,Fahaheel Branch,Fahaheel Branch,Crown Paint Thinner 900W,PCS,5,13.413,,credit,4/3/2026,207.695,Migrated from legacy system
SLS-90627,4/12/2025,New Kuwait Contracting  Est. 12,Fahaheel Branch,Fahaheel Branch,Makita Copper Tee 50kg,PCS,7,20.090,,credit,4/3/2026,,
SLS-90628,29/8/2025,Al-Khaled General Trading 7,Shuwaikh Main,Shuwaikh Main,Makita PVC Pipe 18L,PCS,11,5.473,,credit,28/10/2025,60.203,Migrated from legacy system
SLS-90629,13/8/2025,Al-Enezi General Maintenance 3,Ardiya Warehouse,Ardiya Warehouse,Metabo Impact Driver 18L,PCS,8,KWD 28.414,,credit,12/9/2025,290.932,Migrated from legacy system
SLS-90629,13/8/2025,Al-Enezi General Maintenance 3,Ardiya Warehouse,Ardiya Warehouse,Ridgid Copper Elbow 25kg,PCS,5,12.724,,credit,12/9/2025,,Migrated from legacy system
SLS-90630,24/8/2025,  Al-Duaij Maintenance  Est. 3,Fahaheel Branch,Fahaheel Branch,  Tolsen Welding Mask Large,PCS,9,KD 16.122,,credit,23/10/2025,524.619,
SLS-90630,24/8/2025,  Al-Duaij Maintenance  Est. 3,Fahaheel Branch,Fahaheel Branch,makita garden cart 50kg,PCS,7,20.260,4.084,credit,23/10/2025,,Migrated from legacy system
SLS-90630,24/8/2025,  Al-Duaij Maintenance  Est. 3,Fahaheel Branch,Fahaheel Branch,Yato Wood Router Large,PCS,9,26.865,,credit,23/10/2025,,Migrated from legacy system
SLS-90631,6/11/2025,Al-Yaqout Villas 13,Shuwaikh Main,Shuwaikh Main,Hilti Scaffolding Frame 2000W  ,PCS,9,1.427,,cash,,12.843,Migrated from legacy system
SLS-90632,11/9/2025,Al-Rashed Villas 11,Fahaheel Branch,Fahaheel Branch,Ingco Dust Mask Respirator 10kg,PCS,8,13.374,3.883,cash,,232.245,
SLS-90632,11/9/2025,Al-Rashed Villas 11,Fahaheel Branch,Fahaheel Branch,Tolsen Machine Screw XL,PCS,7,18.448,,cash,,,
SLS-90633,9/5/2026,Al-Nasser Renovation 7,Ardiya Warehouse,Ardiya Warehouse,Yato Door Handle 22 Gauge,PCS,5,15.801,,cash,,79.005,Migrated from legacy system
SLS-90634,10/3/2026,fahaheel home services 3,Rai Branch,Rai Branch,Sata ARC Welding Machine 1500W,PCS,3,40.148,,credit,24/4/2026,120.444,Migrated from legacy system
SLS-90635,6/6/2026,Bayt Al-Jomard  Est. 6,Rai Branch,Rai Branch,Bosch Cutting Disc 8mm,PCS,8,9.948,1.472,credit,21/6/2026,332.327,
SLS-90635,6/6/2026,Bayt Al-Jomard  Est. 6,Rai Branch,Rai Branch,Total Safety Goggles 3/8 inch,Pieces,8,KD 33.280,12.025,credit,21/6/2026,,
SLS-90636,12/2/2026,Al-Sabah Villa Services 4,Shuwaikh Main,Shuwaikh Main,Truper Copper Tee 50kg,PCS,2,16.551,,cash,,33.102,Migrated from legacy system
SLS-90637,13/9/2025,New Kuwait Contracting 11,Fahaheel Branch,Fahaheel Branch,Tolsen Extension Cord 1 inch,PCS,12,32.615,,credit,28/10/2025,391.380,
SLS-90638,22/1/2026,Al-Sanea Property 10,Fahaheel Branch,Fahaheel Branch,Gulf Star Paint Thinner 1kg,PCS,12,11.328,,cash,,251.448,Migrated from legacy system
SLS-90638,22/1/2026,Al-Sanea Property 10,Fahaheel Branch,Fahaheel Branch,DEWALT SANDPAPER SHEET 22 GAUGE,PCS,3,32.896,,cash,,,
SLS-90638,22/1/2026,Al-Sanea Property 10,Fahaheel Branch,Fahaheel Branch,Al-Fanar Extension Cord 450W,PCS,4,4.206,,cash,,,Migrated from legacy system
SLS-90639,10/11/2025,Al-Nasser Renovation 10,Shuwaikh Main,Shuwaikh Main,Metabo Electrical Cable 25mm.,PCS,5,403.388,,bank_transfer,,2206.876,
SLS-90639,10/11/2025,Al-Nasser Renovation 10,Shuwaikh Main,Shuwaikh Main,Bosch Wall Primer 2000W.,PC,8,23.742,,bank_transfer,,,
SLS-90640,23/2/2026,  Al-Marzouq Home 4.,Fahaheel Branch,Fahaheel Branch, Al-Fanar Angle Grinder 20 Gauge ,PCS,3,22.730,1.147,credit,10/3/2026,KD 172.434,Migrated from legacy system
SLS-90640,23/2/2026,  Al-Marzouq Home 4.,Fahaheel Branch,Fahaheel Branch,MAKITA GARDEN CART 24 GAUGE,PCS,7,6.112,0.562,credit,10/3/2026,,Migrated from legacy system
SLS-90640,23/2/2026,  Al-Marzouq Home 4.,Fahaheel Branch,Fahaheel Branch,Hitachi PPR Pipe 50kg,PCS,3,21.241,0.554,credit,10/3/2026,,
SLS-90641,3/2/2026,continental maintenance co.  est. 7,Fahaheel Branch,Fahaheel Branch,Hitachi Angle Grinder 20L,pcs,7,KWD 13.715,1.157,cash,,121.390,
SLS-90641,3/2/2026,continental maintenance co.  est. 7,Fahaheel Branch,Fahaheel Branch,Bosch MIG Welder 9L,Nos,1,26.542,,cash,,,
SLS-90642,9/2/2026,Modern Home Fix-It  Est.,Rai Branch,Rai Branch,crown emulsion paint 50kg,PCS,10,10.614,,cash,,112.150,
SLS-90642,9/2/2026,Modern Home Fix-It  Est.,Rai Branch,Rai Branch,BLACK+DECKER VERNIER CALIPER 1/2 INCH,PCS,10,0.603,0.020,cash,,,Migrated from legacy system
SLS-90643,8/4/2026,AL-OSAIMI MAINTENANCE  EST. 5,Shuwaikh Main,Shuwaikh Main,Tolsen Wire Brush 6mm,PCS,5,KD 14.624,,cash,,201.786,Migrated from legacy system
SLS-90643,8/4/2026,AL-OSAIMI MAINTENANCE  EST. 5,Shuwaikh Main,Shuwaikh Main,Black+Decker Dust Mask Respirator 5kg,PCS,11,12.183,KWD 5.347,cash,,,
SLS-90644,22/11/2025,Al-Qadi Household 12,Shuwaikh Main,Shuwaikh Main,Skil Tape Measure 8mm,Nos,11,27.619,,bank_transfer,,403.649,Migrated from legacy system
SLS-90644,22/11/2025,Al-Qadi Household 12,Shuwaikh Main,Shuwaikh Main,Total Safety Goggles 3/8 inch,PCS,3,33.280,,bank_transfer,,,Migrated from legacy system
SLS-90645,27/7/2026,Al-Sanea Property 10,Ardiya Warehouse,Ardiya Warehouse,Yato Wood Router Large,PCS,10,26.865,,credit,25/9/2026,429.073,
SLS-90645,27/7/2026,Al-Sanea Property 10,Ardiya Warehouse,Ardiya Warehouse,Total Power Socket Small,PCS,1,1.758,,credit,25/9/2026,,
SLS-90645,27/7/2026,Al-Sanea Property 10,Ardiya Warehouse,Ardiya Warehouse,Total Kitchen Mixer 50mm  ,Pieces,5,31.733,,credit,25/9/2026,,
SLS-90646,21/7/2026,Al-Khaled General Trading 7,Shuwaikh Main,Shuwaikh Main,Hitachi  Safety Helmet 650W,PCS,11,KD 10.474,3.864,credit,19/9/2026,111.350,Migrated from legacy system
SLS-90647,21/3/2026,Al-Ajmi Interiors  Est.,Shuwaikh Main,Shuwaikh Main,hitachi thermal insulation sheet 450w,pc,3,337.250,,cash,,1011.750,Migrated from legacy system
SLS-90648,2/12/2025,AL-RASHED VILLAS 10,Fahaheel Branch,Fahaheel Branch,Skil Door Handle 25mm,Pieces,9,0.876,,cash,,7.884,
SLS-90649,10/4/2026,Ahmadi Villa Care  Est. 2,Shuwaikh Main,Shuwaikh Main,CROWN ENAMEL PAINT 12MM,PCS,7,33.643,,cash,,560.729,
SLS-90649,10/4/2026,Ahmadi Villa Care  Est. 2,Shuwaikh Main,Shuwaikh Main,DeWalt Pruning Shears 20mm,PCS,10,33.296,7.732,cash,,,Migrated from legacy system
SLS-90650,20/11/2025,Al-Anjari Villas 7,Ardiya Warehouse,Ardiya Warehouse,Karcher Spirit Level 750W,PCS,7,20.626,,credit,20/12/2025,203.362,Migrated from legacy system
SLS-90650,20/11/2025,Al-Anjari Villas 7,Ardiya Warehouse,Ardiya Warehouse,Black+Decker Flood Light 1/2 inch,PCS,12,4.915,,credit,20/12/2025,,Migrated from legacy system
SLS-90651,17/5/2026,Modern Home Fix-It  Est. 6,Fahaheel Branch,Fahaheel Branch,Karcher Cutting Disc 22 Gauge,PCS,7,15.385,,bank_transfer,,107.695,
SLS-90652,29/5/2026,Ahmad Al-Kandari 3,Shuwaikh Main,Shuwaikh Main,truper cutting disc 1kg,PCS,10,31.080,,cash,,KWD 310.800,
SLS-90653,5/8/2026, Al-Rashed Villas 9 ,Rai Branch,Rai Branch,Al-Fanar Laser Level 25kg,PCS,9,11.701,,cash,,105.309,Migrated from legacy system
SLS-90654,25/6/2026,Al-Anjari Villas 7,Shuwaikh Main,Shuwaikh Main,Gulf Star Spray Paint Can Small,PCS,1,58.322,,bank_transfer,,58.322,Migrated from legacy system
SLS-90655,30/3/2026,Salmiya Handyman Services 4,Rai Branch,Rai Branch,Crown Pop Rivet 10kg,PCS,2,KD 31.664,,bank_transfer,,116.383,Migrated from legacy system
SLS-90655,30/3/2026,Salmiya Handyman Services 4,Rai Branch,Rai Branch,Metabo Copper Elbow XL,PCS,9,KD 5.895,,bank_transfer,,,
SLS-90656,20/10/2025,Al-Sabah Villa Services 5,Fahaheel Branch,Fahaheel Branch,Stanley Construction Adhesive 10Mm,PCS,3,0.204,,credit,4/12/2025,31.144,
SLS-90656,20/10/2025,Al-Sabah Villa Services 5,Fahaheel Branch,Fahaheel Branch,Bosch Mini Grinder 18 Gauge,PCS,1,30.532,,credit,4/12/2025,,
SLS-90657,22/5/2026,Al-Qadi Household 3,Ardiya Warehouse,Ardiya Warehouse,Yato Wall Plug 6mm,PCS,9,8.648,,cash,,197.657,
SLS-90657,22/5/2026,Al-Qadi Household 3,Ardiya Warehouse,Ardiya Warehouse,Hitachi Circular Saw 16 Gauge,PC,8,8.479,,cash,,,Migrated from legacy system
SLS-90657,22/5/2026,Al-Qadi Household 3,Ardiya Warehouse,Ardiya Warehouse,Sata Work Gloves 750W,PCS,3,17.331,,cash,,,Migrated from legacy system
SLS-90658,2/2/2026,Al-Marzouq Home 8,Shuwaikh Main,Shuwaikh Main,BLACK+DECKER READY MIX MORTAR LARGE,PCS,6,18.685,,bank_transfer,,4929.753,Migrated from legacy system
SLS-90658,2/2/2026,Al-Marzouq Home 8,Shuwaikh Main,Shuwaikh Main,Ingco Teflon Tape 750W,PCS,12,410.225,105.057,bank_transfer,,,Migrated from legacy system
SLS-90659,30/9/2025,Al-Sanea Property  Est. 7,Rai Branch,Rai Branch,Skil Grinding Disc 6mm,PCS,10,20.768,,credit,29/11/2025,207.680,
SLS-90660,29/1/2026,Fahaheel Home Services 2,Rai Branch,Rai Branch,Metabo Safety Helmet 10mm,Pieces,6,10.071,,credit,28/2/2026,60.426,
SLS-90661,31/7/2026,Union Facility Services,Rai Branch,Rai Branch,Black+Decker Epoxy Adhesive 16mm,PCS,4,22.014,,cash,,183.211,Migrated from legacy system
SLS-90661,31/7/2026,Union Facility Services,Rai Branch,Rai Branch,Metabo Ready Mix Mortar 5kg,PCS,5,KD 19.222,KD 0.955,cash,,,Migrated from legacy system
SLS-90662,9/9/2025,Al-Zamil Villas 4,Rai Branch,Rai Branch,Skil Circular Saw 1500W,PCS,7,6.644,,cash,,345.596,
SLS-90662,9/9/2025,Al-Zamil Villas 4,Rai Branch,Rai Branch,Gulf Star Concrete Nail Xl,PCS,8,7.041,,cash,,,
SLS-90662,9/9/2025,Al-Zamil Villas 4,Rai Branch,Rai Branch,Truper Spirit Level 450W,PCS,8,30.345,,cash,,,Migrated from legacy system
SLS-90663,11/11/2025,Nasser Al-Hajeri  Est. 10,Fahaheel Branch,Fahaheel Branch,Stanley Wood Screw 25kg,PCS,7,13.409,,cash,,167.495,
SLS-90663,11/11/2025,Nasser Al-Hajeri  Est. 10,Fahaheel Branch,Fahaheel Branch,Al-Fanar Thermal Insulation Sheet Large,PC,3,24.544,,cash,,,
SLS-90664,16/7/2026,Al-Wazzan Maintenance  Est. 8,Rai Branch,Rai Branch,Sata Work Gloves 750W,PCS,11,17.331,KWD 8.682,cash,,181.959,
SLS-90665,3/9/2025,Bayt Al-Jomard  Est. 8,Ardiya Warehouse,Ardiya Warehouse,Stanley  Spirit Level 1 inch,PCS,1,11.558,0.074,bank_transfer,,11.484,Migrated from legacy system
SLS-90666,2/12/2025,Al-Ghanim Home Repairs 10,Ardiya Warehouse,Ardiya Warehouse,Ingco Self Tapping Screw 12mm,pcs,5,37.669,,bank_transfer,,188.345,Migrated from legacy system
SLS-90667,12/1/2026,Al-Duaij Maintenance  Est. 7,Fahaheel Branch,Fahaheel Branch,Black+Decker Grinding Disc 3/8 inch,pc,7,14.260,,bank_transfer,,159.028,
SLS-90667,12/1/2026,Al-Duaij Maintenance  Est. 7,Fahaheel Branch,Fahaheel Branch,Crown Construction Adhesive 25kg,pc,8,0.499,,bank_transfer,,,Migrated from legacy system
SLS-90667,12/1/2026,Al-Duaij Maintenance  Est. 7,Fahaheel Branch,Fahaheel Branch, Yato Thermal Insulation Sheet 1/4 inch ,PCS,2,27.608,,bank_transfer,,,
SLS-90668,26/1/2026,Fahad Al-Otaibi 13,Shuwaikh Main,Shuwaikh Main,Hilti Machine Screw Large,PCS,4,7.609,0.443,bank_transfer,,71.959,Migrated from legacy system
SLS-90668,26/1/2026,Fahad Al-Otaibi 13,Shuwaikh Main,Shuwaikh Main,Makita Tool Kit 25kg Pieces,PCS,2,20.983,,bank_transfer,,,
SLS-90669,29/7/2026,Al-Marzouq Home 10,Shuwaikh Main,Shuwaikh Main,Black+Decker MCB Circuit Breaker 900W,PCS,2,29.369,,cash,,KD 58.738,
SLS-90670,7/10/2025,Al-Duaij Maintenance  Est. 9,Rai Branch,Rai Branch,Al-Fanar Epoxy Adhesive 22 Gauge,PCS,4,25.253,KD 3.633,bank_transfer,,97.379,
SLS-90671,17/6/2026,Al-Roumi Renovation  Est.  ,Ardiya Warehouse,Ardiya Warehouse,Gulf Star Ready Mix Mortar 12mm,PCS,3,3.576,,credit,2/7/2026,297.740,Migrated from legacy system
SLS-90671,17/6/2026,Al-Roumi Renovation  Est.  ,Ardiya Warehouse,Ardiya Warehouse,Truper Circular Saw 16 Gauge,Pieces,11,26.092,,credit,2/7/2026,,
SLS-90672,2/10/2025,Fahad Al-Otaibi 4,Shuwaikh Main,Shuwaikh Main,Gulf Star Wheelbarrow 1L,PCS,8,6.455,,cash,,51.640,
SLS-90673,23/7/2026,Farwaniya Fix-It Center  Est. 12,Shuwaikh Main,Shuwaikh Main,Sata Galvanized Metal Sheet 1/4 inch,PCS,4,7.723,KD 0.557,bank_transfer,,KWD 188.975,
SLS-90673,23/7/2026,Farwaniya Fix-It Center  Est. 12,Shuwaikh Main,Shuwaikh Main,Hilti Pruning Shears 1200W,pc,12,13.220,,bank_transfer,,,Migrated from legacy system
SLS-90674,13/1/2026,Al-Zamil Villas 8,Shuwaikh Main,Shuwaikh Main,Stanley Hand Saw 16mm,PCS,2,317.430,,credit,27/2/2026,672.014,
SLS-90674,13/1/2026,Al-Zamil Villas 8,Shuwaikh Main,Shuwaikh Main,Metabo Step Stool 40mm.,PCS,2,18.577,,credit,27/2/2026,,
SLS-90675,19/8/2025,Bin Hindi Property  Est. 3,Fahaheel Branch,Fahaheel Branch,Tolsen Tape Measure 20mm,PCS,7,2.582,0.275,credit,18/10/2025,KD 193.743,
SLS-90675,19/8/2025,Bin Hindi Property  Est. 3,Fahaheel Branch,Fahaheel Branch,DeWalt Garden Cart 50kg,Nos,8,21.993,,credit,18/10/2025,,Migrated from legacy system
SLS-90676,31/3/2026,NASSER AL-HAJERI 13,Ardiya Warehouse,Ardiya Warehouse,Al-Fanar Garden Shovel 4L,PCS,3,20.885,,credit,29/6/2026,3501.459,Migrated from legacy system
SLS-90676,31/3/2026,NASSER AL-HAJERI 13,Ardiya Warehouse,Ardiya Warehouse,DeWalt Wire Brush 24 Gauge,PCS,12,KWD 286.567,,credit,29/6/2026,,Migrated from legacy system
SLS-90677,21/9/2025,Al-Duaij Maintenance  Est. 5,Rai Branch,Rai Branch,Ridgid Extension Cord 1 inch,PCS,5,KD 5.629,,bank_transfer,,286.013,
SLS-90677,21/9/2025,Al-Duaij Maintenance  Est. 5,Rai Branch,Rai Branch,Bosch Pop Rivet Small,PC,12,15.257,,bank_transfer,,,Migrated from legacy system
SLS-90677,21/9/2025,Al-Duaij Maintenance  Est. 5,Rai Branch,Rai Branch,Bosch Welding Electrode 10kg,PCS,3,24.928,,bank_transfer,,,Migrated from legacy system
SLS-90678,10/12/2025,Continental Maintenance Co.  Est.,Fahaheel Branch,Fahaheel Branch,Total Pipe Sealant 4L,pc,11,30.456,,credit,9/1/2026,KWD 335.016,Migrated from legacy system
SLS-90679,4/9/2025,Al-Khaled General Trading 11,Shuwaikh Main,Shuwaikh Main,Al-Fanar PPR Pipe 1/2 inch,PC,10,KD 29.097,,cash,,KD 549.211,Migrated from legacy system
SLS-90679,4/9/2025,Al-Khaled General Trading 11,Shuwaikh Main,Shuwaikh Main,DeWalt Door Handle 900W,PCS,8,30.455,,cash,,,
SLS-90679,4/9/2025,Al-Khaled General Trading 11,Shuwaikh Main,Shuwaikh Main,Metabo Machine Screw 1 inch,PCS,1,14.601,,cash,,,
SLS-90680,22/1/2026,nasser al-hajeri 11,Fahaheel Branch,Fahaheel Branch,"Bosch Copper Elbow 18L,",Pieces,9,KWD 23.906,,cash,,215.154,
SLS-90681,5/11/2025,Al-Bahar Property Services 8,Ardiya Warehouse,Ardiya Warehouse,"Ridgid Socket Wrench Set Small,",PCS,12,7.176,,credit,4/1/2026,190.236,
SLS-90681,5/11/2025,Al-Bahar Property Services 8,Ardiya Warehouse,Ardiya Warehouse,Ridgid Flood Light 4L,PCS,4,26.031,,credit,4/1/2026,,
SLS-90682,24/2/2026, Al-Rashed Villas 9 ,Fahaheel Branch,Fahaheel Branch,Metabo Pruning Shears 50kg,pcs,5,1.535,,cash,,KWD 126.616,
SLS-90682,24/2/2026, Al-Rashed Villas 9 ,Fahaheel Branch,Fahaheel Branch, Tolsen Tool Kit 450W Pieces ,PCS,4,26.824,,cash,,,
SLS-90682,24/2/2026, Al-Rashed Villas 9 ,Fahaheel Branch,Fahaheel Branch,Sata Flood Light 4L,Pieces,5,2.329,,cash,,,
SLS-90683,18/7/2026,Al-Qadi Household 4  ,Rai Branch,Rai Branch,Al-Fanar Ready Mix Mortar 3/8 inch,PCS,12,7.661,,bank_transfer,,KD 91.932,Migrated from legacy system
SLS-90684,17/11/2025,Al-Sabah Villa Services 8,Ardiya Warehouse,Ardiya Warehouse,Ingco Dust Mask Respirator 16 Gauge,PCS,12,3.869,,cash,,46.428,Migrated from legacy system
SLS-90685,13/10/2025,nasser al-hajeri 11,Fahaheel Branch,Fahaheel Branch,Sata Combination Wrench 16mm,PCS,10,15.611,,cash,,223.366,Migrated from legacy system
SLS-90685,13/10/2025,nasser al-hajeri 11,Fahaheel Branch,Fahaheel Branch,Bosch Enamel Paint 20L,PCS,4,16.814,,cash,,,
SLS-90686,7/1/2026,Desert Rose Interiors 13,Rai Branch,Rai Branch,Metabo Scaffolding Frame XL,Nos,3,14.531,,cash,,43.593,
SLS-90687,9/9/2025,Hawally Repair Shop 7,Rai Branch,Rai Branch,Stanley Extension Cord 3/8 inch,PCS,1,104.356,,credit,9/10/2025,537.640,
SLS-90687,9/9/2025,Hawally Repair Shop 7,Rai Branch,Rai Branch,Ridgid Wire Brush Medium,PCS,12,36.107,,credit,9/10/2025,,
SLS-90688,20/9/2025,New Kuwait Contracting 10,Fahaheel Branch,Fahaheel Branch,gulf star safety helmet 10kg,PCS,7,28.375,,credit,19/11/2025,544.133,Migrated from legacy system
SLS-90688,20/9/2025,New Kuwait Contracting 10,Fahaheel Branch,Fahaheel Branch,Hilti Paint Roller Medium,PCS,7,13.926,,credit,19/11/2025,,Migrated from legacy system
SLS-90688,20/9/2025,New Kuwait Contracting 10,Fahaheel Branch,Fahaheel Branch,SKIL CEMENT BAG 450W,PCS,11,KD 23.004,KD 5.018,credit,19/11/2025,,Migrated from legacy system
SLS-90689,21/3/2026,Bayt Al-Jomard  Est. 12,Rai Branch,Rai Branch,Bosch Paint Roller 20 Gauge,PCS,12,5.593,,credit,5/5/2026,414.863,Migrated from legacy system
SLS-90689,21/3/2026,Bayt Al-Jomard  Est. 12,Rai Branch,Rai Branch,Hilti Pop Rivet 9L,PCS,5,24.072,,credit,5/5/2026,,Migrated from legacy system
SLS-90689,21/3/2026,Bayt Al-Jomard  Est. 12,Rai Branch,Rai Branch, Metabo ARC Welding Machine Small ,PCS,7,33.381,6.280,credit,5/5/2026,,
SLS-90690,3/9/2025,Al-Ghanim Home Repairs 11,Ardiya Warehouse,Ardiya Warehouse,Metabo Digging Spade 20L,Pieces,11,13.502,,cash,,195.506,
SLS-90690,3/9/2025,Al-Ghanim Home Repairs 11,Ardiya Warehouse,Ardiya Warehouse,Ingco Teflon Tape 1kg,PCS,8,5.873,,cash,,,
