saleRef,saleDate,customer,branch,warehouse,item,unit,qty,unitPrice,discount,payment,dueDate,statedTotal,notes
SLS-91388,2025-10-01,Al-Enezi General Maintenance 6,Shuwaikh Main,Shuwaikh Main,Hilti Hex Bolt 3/8 inch,PCS,5,30.982,,credit,2025-12-30,527.530,Migrated from legacy system
SLS-91388,2025-10-01,Al-Enezi General Maintenance 6,Shuwaikh Main,Shuwaikh Main,Makita Galvanized Metal Sheet 1200W,pcs,10,37.526,KD 2.640,credit,2025-12-30,,
SLS-91389,2026-03-07,Al-Rashed Villas 8,Fahaheel Branch,Fahaheel Branch,Ingco Vernier Caliper 18 Gauge,PCS,11,16.922,,credit,2026-06-05,411.461,
SLS-91389,2026-03-07,Al-Rashed Villas 8,Fahaheel Branch,Fahaheel Branch,Yato Wall Switch 18 Gauge,PCS,10,11.829,,credit,2026-06-05,,
SLS-91389,2026-03-07,Al-Rashed Villas 8,Fahaheel Branch,Fahaheel Branch, Sata Basin Tap 50kg ,PCS,7,15.417,KD 0.890,credit,2026-06-05,,Migrated from legacy system
SLS-91390,2026-01-26,Al-Anjari Villas  Est. 3,Ardiya Warehouse,Ardiya Warehouse,SATA BALL VALVE 22 GAUGE  ,PCS,3,298.666,,bank_transfer,,895.998,
SLS-91391,2026-02-13,Al-Sanea Property 9,Fahaheel Branch,Fahaheel Branch,Metabo Work Gloves 25kg,PCS,5,29.339,,credit,2026-03-30,146.695,
SLS-91392,2026-06-17,Al-Sanea Property 9,Fahaheel Branch,Fahaheel Branch,Ingco Inverter Generator 18 Gauge,PCS,8,22.124,,cash,,176.992,Migrated from legacy system
SLS-91393,2026-06-21,Farwaniya Fix-It Center 7,Fahaheel Branch,Fahaheel Branch,  Al-Fanar Super Glue 1L,PC,8,4.268,0.447,credit,2026-07-06,165.373,Migrated from legacy system
SLS-91393,2026-06-21,Farwaniya Fix-It Center 7,Fahaheel Branch,Fahaheel Branch,Makita Door Handle 16 Gauge,PCS,12,10.973,,credit,2026-07-06,,
SLS-91394,2026-04-25,Desert Rose Interiors  Est. 5,Rai Branch,Rai Branch,Hilti Cement Bag 6mm,Nos,11,26.467,,credit,2026-05-25,329.475,
SLS-91394,2026-04-25,Desert Rose Interiors  Est. 5,Rai Branch,Rai Branch,Ingco Epoxy Adhesive 3/8 inch,PCS,2,19.169,,credit,2026-05-25,,Migrated from legacy system
SLS-91395,2025-12-04,Al-Nasser Renovation 7,Ardiya Warehouse,Ardiya Warehouse,Yato Hex Nut 1 inch,PCS,4,1.462,,credit,2026-01-03,KWD 20.895,Migrated from legacy system
SLS-91395,2025-12-04,Al-Nasser Renovation 7,Ardiya Warehouse,Ardiya Warehouse,Stanley Wall Primer 1/2 inch,PCS,2,7.663,0.279,credit,2026-01-03,,
SLS-91396,2026-07-09,Al-Sanea Property 6,Fahaheel Branch,Fahaheel Branch,Hitachi Scaffolding Frame 9L,PC,10,13.752,,credit,2026-08-08,428.130,
SLS-91396,2026-07-09,Al-Sanea Property 6,Fahaheel Branch,Fahaheel Branch,Tolsen Plastic Water Tank 22 Gauge,pcs,9,KWD 21.219,,credit,2026-08-08,,Migrated from legacy system
SLS-91396,2026-07-09,Al-Sanea Property 6,Fahaheel Branch,Fahaheel Branch,Total Plastic Water Tank 2000W,PCS,9,11.071,,credit,2026-08-08,,Migrated from legacy system
SLS-91397,2025-11-07,Gulf Facility Management 11,Rai Branch,Rai Branch,TOTAL WIRE BRUSH 12MM,pc,2,7.719,,cash,,15.438,Migrated from legacy system
SLS-91398,2026-07-22,FAHAD AL-OTAIBI 8,Ardiya Warehouse,Ardiya Warehouse,Al-Fanar Hacksaw 1500W,PCS,8,10.521,,cash,,84.168,
SLS-91399,2025-08-31,Bayt Al-Jomard  Est..,Rai Branch,Rai Branch,Ridgid Power Socket 5kg,PCS,3,KD 24.480,,credit,2025-10-15,104.352,Migrated from legacy system
SLS-91399,2025-08-31,Bayt Al-Jomard  Est..,Rai Branch,Rai Branch,Yato Thermal Insulation Sheet Large.,Pieces,7,4.416,,credit,2025-10-15,,Migrated from legacy system
SLS-91400,2025-10-04,AL-OSAIMI MAINTENANCE 6,Shuwaikh Main,Shuwaikh Main,Karcher Emulsion Paint Large  ,PCS,12,8.825,,credit,2026-01-02,KWD 378.124,
SLS-91400,2025-10-04,AL-OSAIMI MAINTENANCE 6,Shuwaikh Main,Shuwaikh Main,black+decker  ppr pipe 2000w,PCS,6,8.721,,credit,2026-01-02,,Migrated from legacy system
SLS-91400,2025-10-04,AL-OSAIMI MAINTENANCE 6,Shuwaikh Main,Shuwaikh Main,DeWalt Garden Hose 16mm,PC,7,31.414,,credit,2026-01-02,,
SLS-91401,2026-07-13,Bin Hindi Property  Est. 5,Fahaheel Branch,Fahaheel Branch,Makita  Digging Spade 1/2 inch,pc,10,KWD 9.986,,bank_transfer,,151.125,
SLS-91401,2026-07-13,Bin Hindi Property  Est. 5,Fahaheel Branch,Fahaheel Branch,DeWalt Spirit Level Large,PCS,5,10.253,,bank_transfer,,,Migrated from legacy system
SLS-91402,2025-12-21,Salem Al-Rashidi 7,Ardiya Warehouse,Ardiya Warehouse,Stanley Welding Electrode 22 Gauge,pc,10,26.436,,cash,,264.360,Migrated from legacy system
SLS-91403,2026-07-07,Al-Qadi Household 5,Shuwaikh Main,Shuwaikh Main,Skil Flood Light 18 Gauge,PCS,9,KD 13.765,0.616,cash,,123.269,
SLS-91404,2025-12-18,Al-Anjari Villas 6,Fahaheel Branch,Fahaheel Branch,"Hilti Galvanized Metal Sheet 10kg,",Nos,12,18.918,,cash,,KD 245.601,Migrated from legacy system
SLS-91404,2025-12-18,Al-Anjari Villas 6,Fahaheel Branch,Fahaheel Branch,Hilti Machine Screw 20L,pc,5,3.717,,cash,,,Migrated from legacy system
SLS-91405,2026-06-11,Al-Sabah Villa Services 6,Shuwaikh Main,Shuwaikh Main,DeWalt Spring Washer 750W,PCS,2,7.541,,bank_transfer,,15.082,Migrated from legacy system
SLS-91406,2026-05-10,Al-Rashed Villas 2,Rai Branch,Rai Branch,Al-Fanar Wheelbarrow 1 inch,PCS,5,34.340,,bank_transfer,,KD 463.228,
SLS-91406,2026-05-10,Al-Rashed Villas 2,Rai Branch,Rai Branch,Ridgid Phillips Screwdriver 5kg,PCS,9,8.360,,bank_transfer,,,Migrated from legacy system
SLS-91406,2026-05-10,Al-Rashed Villas 2,Rai Branch,Rai Branch,Makita Garden Shovel 16 Gauge,PCS,12,18.024,,bank_transfer,,,
SLS-91407,2026-05-29,FAHAHEEL HOME SERVICES 9,Ardiya Warehouse,Ardiya Warehouse,Bosch Mini Grinder 18 Gauge,PCS,9,30.532,12.806,cash,,333.133,
SLS-91407,2026-05-29,FAHAHEEL HOME SERVICES 9,Ardiya Warehouse,Ardiya Warehouse,Total Door Handle 4L,Pieces,4,18.248,1.841,cash,,,
SLS-91408,2026-03-03,al-rashed villas  est. 6,Shuwaikh Main,Shuwaikh Main,ingco hi-vis safety vest 1kg,pcs,9,11.592,,cash,,175.290,
SLS-91408,2026-03-03,al-rashed villas  est. 6,Shuwaikh Main,Shuwaikh Main,Makita Common Nail 24 Gauge,pc,2,35.481,,cash,,,
SLS-91409,2026-02-20,fahaheel home services 3,Ardiya Warehouse,Ardiya Warehouse,Ingco PU Foam Filler 4L,PCS,7,10.970,,cash,,76.790,
SLS-91410,2026-06-30,Al-Enezi General Maintenance,Ardiya Warehouse,Ardiya Warehouse,Hilti Work Gloves 9L,Pieces,7,20.217,,cash,,141.519,
SLS-91411,2026-07-03,Hawally Repair Shop 12,Shuwaikh Main,Shuwaikh Main,Sata Concrete Nail 1200W,PCS,12,29.392,,credit,2026-09-01,352.704,Migrated from legacy system
SLS-91412,2025-12-28,Al-Sabah Villa Services 12,Fahaheel Branch,Fahaheel Branch,Tolsen Sledge Hammer 16 Gauge,pcs,7,KWD 10.470,,cash,,KWD 73.290,Migrated from legacy system
SLS-91413,2026-06-17,Desert Rose Interiors 6,Fahaheel Branch,Fahaheel Branch,Stanley Spray Paint Can 16 Gauge,PCS,5,11.009,2.443,cash,,78.358,
SLS-91413,2026-06-17,Desert Rose Interiors 6,Fahaheel Branch,Fahaheel Branch,DeWalt Steel Chain Medium,PCS,2,12.878,,cash,,,
SLS-91414,2025-09-20,Al-Fahad Contracting 6,Shuwaikh Main,Shuwaikh Main,Sata Enamel Paint 18 Gauge,pcs,8,25.605,0.187,cash,,269.786,
SLS-91414,2025-09-20,Al-Fahad Contracting 6,Shuwaikh Main,Shuwaikh Main,metabo door hinge xl,PCS,9,7.237,,cash,,,Migrated from legacy system
SLS-91415,2025-11-22,Al-Yaqout Villas 5,Shuwaikh Main,Shuwaikh Main,Gulf Star Welding Electrode 3/8 inch,PCS,2,23.883,2.045,bank_transfer,,183.921,Migrated from legacy system
SLS-91415,2025-11-22,Al-Yaqout Villas 5,Shuwaikh Main,Shuwaikh Main,Tolsen PPR Pipe 25kg,PCS,8,17.275,,bank_transfer,,,
SLS-91416,2026-01-04,Al-Nasser Renovation 3,Ardiya Warehouse,Ardiya Warehouse,Skil Work Gloves 5kg,Pieces,9,10.119,,cash,,91.071,
SLS-91417,2026-04-16,Al-Zamil Villas  Est. 9,Rai Branch,Rai Branch,Ingco Spirit Level 40mm,PCS,9,9.220,,credit,2026-05-16,260.070,Migrated from legacy system
SLS-91417,2026-04-16,Al-Zamil Villas  Est. 9,Rai Branch,Rai Branch,Hilti Common Nail 22 Gauge,PCS,5,15.837,,credit,2026-05-16,,Migrated from legacy system
SLS-91417,2026-04-16,Al-Zamil Villas  Est. 9,Rai Branch,Rai Branch,Sata Combination Pliers 22 Gauge,pcs,5,19.581,,credit,2026-05-16,,
SLS-91418,2026-05-21,Al-Fahad Contracting 7,Shuwaikh Main,Shuwaikh Main,Bosch PVC Conduit Pipe 3/4 inch,Nos,5,7.398,,cash,,36.990,Migrated from legacy system
SLS-91419,2026-04-24,First Gulf Interiors,Ardiya Warehouse,Ardiya Warehouse,STANLEY COMBINATION WRENCH 1200W,PCS,11,18.462,,cash,,203.082,Migrated from legacy system
SLS-91420,2026-07-13,Ahmad Al-Kandari  Est. 4,Shuwaikh Main,Shuwaikh Main,Tolsen Wire Brush 6mm,Nos,7,14.624,,cash,,102.368,
SLS-91421,2025-12-04,  Salmiya Handyman Services 10,Ardiya Warehouse,Ardiya Warehouse,Crown Paint Thinner 6Mm,PCS,2,20.545,,cash,,157.292,
SLS-91421,2025-12-04,  Salmiya Handyman Services 10,Ardiya Warehouse,Ardiya Warehouse,Metabo Door Lock 12mm,PCS,6,19.367,,cash,,,Migrated from legacy system
SLS-91422,2026-02-27,  Al-Duaij Maintenance  Est. 3,Ardiya Warehouse,Ardiya Warehouse,Hilti Wall Plug 50kg  ,PCS,5,14.197,,cash,,72.060,
SLS-91422,2026-02-27,  Al-Duaij Maintenance  Est. 3,Ardiya Warehouse,Ardiya Warehouse,Karcher Epoxy Adhesive 18L,PCS,1,1.075,,cash,,,Migrated from legacy system
SLS-91423,2026-02-10,Ahmadi Villa Care 7,Shuwaikh Main,Shuwaikh Main,Black+Decker Silicone Sealant Tube 4L,PCS,5,1.383,,credit,2026-05-11,KD 6.915,Migrated from legacy system
SLS-91424,2025-09-20,Al-Qadi Household,Ardiya Warehouse,Ardiya Warehouse,Stanley Impact Driver 650W,PCS,6,14.181,,credit,2025-10-20,KWD 85.086,Migrated from legacy system
SLS-91425,2026-01-14,AL-SABAH VILLA SERVICES 13,Rai Branch,Rai Branch,Karcher Spirit Level 1/4 inch,Nos,5,9.632,,credit,2026-01-29,215.954,
SLS-91425,2026-01-14,AL-SABAH VILLA SERVICES 13,Rai Branch,Rai Branch,Skil Spray Paint Can 650W  ,PCS,11,KWD 15.254,,credit,2026-01-29,,
SLS-91426,2026-01-29,Al-Mutairi Est. 9,Ardiya Warehouse,Ardiya Warehouse,Makita Spirit Level 12mm,PCS,10,19.970,,bank_transfer,,411.527,
SLS-91426,2026-01-29,Al-Mutairi Est. 9,Ardiya Warehouse,Ardiya Warehouse,Truper Step Stool 10kg,PCS,11,19.257,,bank_transfer,,,
SLS-91427,2026-05-27,Al-Sanea Property  Est. 12,Rai Branch,Rai Branch,Makita Flexible Wire 18L,PCS,12,20.265,,bank_transfer,,495.948,Migrated from legacy system
SLS-91427,2026-05-27,Al-Sanea Property  Est. 12,Rai Branch,Rai Branch,DeWalt Tape Measure Medium,PCS,12,21.064,,bank_transfer,,,
SLS-91428,2025-11-08,Al-Khaled General Trading 6,Rai Branch,Rai Branch,Ridgid Wood Router Medium,PCS,10,2.530,,cash,,55.588,
SLS-91428,2025-11-08,Al-Khaled General Trading 6,Rai Branch,Rai Branch,Makita Hand Saw XL,PCS,2,15.873,KD 1.458,cash,,,Migrated from legacy system
SLS-91429,2026-04-23,Al-Wazzan Maintenance 12  ,Rai Branch,Rai Branch,Karcher Flat Screwdriver 3/4 inch  ,PCS,1,29.179,,credit,2026-05-08,29.179,
SLS-91430,2025-08-09,Gulf  Builders  Est. 12,Shuwaikh Main,Shuwaikh Main,Karcher Scaffolding Frame 650W,PCS,4,11.683,,bank_transfer,,46.732,
SLS-91431,2025-08-07,Al-Sanea Property  Est. 7,Ardiya Warehouse,Ardiya Warehouse,Truper Paint Thinner 25Kg,PCS,6,9.647,,cash,,920.623,
SLS-91431,2025-08-07,Al-Sanea Property  Est. 7,Ardiya Warehouse,Ardiya Warehouse,Total Plastic Water Tank 8mm,Pieces,8,1.173,,cash,,,Migrated from legacy system
SLS-91431,2025-08-07,Al-Sanea Property  Est. 7,Ardiya Warehouse,Ardiya Warehouse,hilti laser level 1/4 inch  .,PCS,3,291.014,19.685,cash,,,
SLS-91432,2025-10-22,Al-Enezi General Maintenance  Est. 10,Rai Branch,Rai Branch,Black+Decker Wall Switch Medium,PCS,8,374.988,100.660,credit,2025-11-21,KD 3784.862,
SLS-91432,2025-10-22,Al-Enezi General Maintenance  Est. 10,Rai Branch,Rai Branch,Truper Tape Measure 18L,PCS,7,71.344,,credit,2025-11-21,,Migrated from legacy system
SLS-91432,2025-10-22,Al-Enezi General Maintenance  Est. 10,Rai Branch,Rai Branch,Sata Cutting Disc 3/4 inch,PCS,11,35.110,,credit,2025-11-21,,
SLS-91433,2025-09-25,Al-Enezi General Maintenance  Est. 4,Rai Branch,Rai Branch,Karcher Welding Mask 16 Gauge,PCS,7,169.564,,cash,,KD 1209.604,Migrated from legacy system
SLS-91433,2025-09-25,Al-Enezi General Maintenance  Est. 4,Rai Branch,Rai Branch,Gulf Star Paint Thinner 1kg,PCS,2,11.328,,cash,,,Migrated from legacy system
SLS-91434,2025-11-18,Al-Yaqout Villas  Est. 12,Shuwaikh Main,Shuwaikh Main,Crown Tool Kit 50kg Pieces,PCS,8,KWD 22.235,,bank_transfer,,340.663,
SLS-91434,2025-11-18,Al-Yaqout Villas  Est. 12,Shuwaikh Main,Shuwaikh Main,Yato Step Stool 1/4 inch,PCS,9,18.087,,bank_transfer,,,Migrated from legacy system
SLS-91435,2025-12-10,Al-Sanea Property 5,Shuwaikh Main,Shuwaikh Main,Tolsen Steel Toe Safety Boots 20L,PCS,8,11.965,,credit,2026-01-09,95.720,
SLS-91436,2025-08-18,First Gulf Interiors 6,Rai Branch,Rai Branch,Black+Decker Safety Goggles 1 inch,PCS,1,8.149,,bank_transfer,,8.149,
SLS-91437,2025-10-25,Al-Mutairi Est. 8,Shuwaikh Main,Shuwaikh Main,Crown Paint Thinner 6Mm,Pieces,2,20.545,1.376,credit,2025-11-24,115.964,Migrated from legacy system
SLS-91437,2025-10-25,Al-Mutairi Est. 8,Shuwaikh Main,Shuwaikh Main,Ingco Self Tapping Screw XL,PCS,5,15.250,,credit,2025-11-24,,
SLS-91438,2026-08-05,Al-Ghanim Home Repairs 10,Ardiya Warehouse,Ardiya Warehouse,Ingco Construction Adhesive 1/2 inch,Nos,2,8.700,,bank_transfer,,182.723,Migrated from legacy system
SLS-91438,2026-08-05,Al-Ghanim Home Repairs 10,Ardiya Warehouse,Ardiya Warehouse,Hilti Dust Mask Respirator 2000W.,PCS,7,6.521,,bank_transfer,,,Migrated from legacy system
SLS-91438,2026-08-05,Al-Ghanim Home Repairs 10,Ardiya Warehouse,Ardiya Warehouse,Al-Fanar Cold Chisel 1/4 inch,PCS,11,11.252,4.096,bank_transfer,,,Migrated from legacy system
SLS-91439,2026-04-21,Al-Sanea Property  Est. 7,Rai Branch,Rai Branch,Tolsen Circular Saw 18L,PCS,2,7.179,,bank_transfer,,14.358,Migrated from legacy system
SLS-91440,2026-02-21,Al-Zamil Villas  Est. 9,Shuwaikh Main,Shuwaikh Main,Ingco Copper Elbow Large,PCS,7,19.249,,credit,2026-03-23,134.743,
SLS-91441,2025-08-27, Al-Rashed Villas 9 ,Shuwaikh Main,Shuwaikh Main,Hilti Electric Planer 9L,PCS,5,24.708,,credit,2025-09-26,156.143,
SLS-91441,2025-08-27, Al-Rashed Villas 9 ,Shuwaikh Main,Shuwaikh Main,Stanley Super Glue 18 Gauge,PCS,6,5.450,0.097,credit,2025-09-26,,
SLS-91442,2026-02-21,Ahmadi Villa Care 8,Shuwaikh Main,Shuwaikh Main,Karcher Angle Grinder 10kg,PCS,8,33.214,,credit,2026-04-22,526.353,Migrated from legacy system
SLS-91442,2026-02-21,Ahmadi Villa Care 8,Shuwaikh Main,Shuwaikh Main,Metabo Impact Driver 4L,PCS,6,5.446,,credit,2026-04-22,,Migrated from legacy system
SLS-91442,2026-02-21,Ahmadi Villa Care 8,Shuwaikh Main,Shuwaikh Main,Stanley Enamel Paint 750W,PCS,9,26.526,10.769,credit,2026-04-22,,
SLS-91443,2026-06-20, Al-Yaqout Villas 11 ,Ardiya Warehouse,Ardiya Warehouse,Truper Electric Planer 24 Gauge,PCS,7,32.147,,credit,2026-07-20,350.149,
SLS-91443,2026-06-20, Al-Yaqout Villas 11 ,Ardiya Warehouse,Ardiya Warehouse,Tolsen Padlock 10kg,PC,5,25.024,,credit,2026-07-20,,
SLS-91444,2026-06-27,Al-Ghanim Home Repairs 11,Rai Branch,Rai Branch,Karcher Angle Grinder 10kg,Pieces,10,33.214,,cash,,332.140,Migrated from legacy system
SLS-91445,2026-05-15,Al-Enezi General Maintenance  Est. 2,Shuwaikh Main,Shuwaikh Main,Makita Enamel Paint 3/4 inch,PCS,7,14.518,,cash,,116.882,
SLS-91445,2026-05-15,Al-Enezi General Maintenance  Est. 2,Shuwaikh Main,Shuwaikh Main,Yato Wheelbarrow Large,PCS,4,3.814,,cash,,,Migrated from legacy system
SLS-91446,2026-01-25,Al-Wazzan Maintenance 2,Rai Branch,Rai Branch,Yato Rubber Mallet Large,PCS,6,48.532,5.477,credit,2026-02-24,285.715,
SLS-91447,2026-03-17,NASSER AL-HAJERI 13,Ardiya Warehouse,Ardiya Warehouse,Total Kitchen Mixer 18L,PCS,10,19.105,,bank_transfer,,KWD 191.050,
SLS-91448,2025-12-03, Al-Khaled General Trading  Est. 9 ,Rai Branch,Rai Branch,Metabo Garden Hose 20L,PC,8,KWD 37.204,,credit,2026-01-02,4026.377,
SLS-91448,2025-12-03, Al-Khaled General Trading  Est. 9 ,Rai Branch,Rai Branch,Karcher Door Lock 3/4 inch,Pieces,9,414.305,,credit,2026-01-02,,
SLS-91449,2026-07-03,Al-Osaimi Maintenance 9,Rai Branch,Rai Branch,Karcher Cutting Disc 1kg,PCS,9,26.160,8.849,credit,2026-07-18,226.591,Migrated from legacy system
SLS-91450,2026-05-27,Bayt Al-Jomard  Est..,Rai Branch,Rai Branch,Makita Pruning Shears 18L,PCS,12,16.533,,bank_transfer,,251.304,Migrated from legacy system
SLS-91450,2026-05-27,Bayt Al-Jomard  Est..,Rai Branch,Rai Branch,Yato Grinding Disc 20L,PCS,2,KWD 26.454,,bank_transfer,,,Migrated from legacy system
SLS-91451,2026-04-20,Al-Zamil Villas 8,Shuwaikh Main,Shuwaikh Main,Karcher PU Foam Filler 32mm,PCS,8,27.104,5.889,credit,2026-06-04,367.371,
SLS-91451,2026-04-20,Al-Zamil Villas 8,Shuwaikh Main,Shuwaikh Main,Hitachi Angle Grinder 20L,PCS,4,13.715,,credit,2026-06-04,,
SLS-91451,2026-04-20,Al-Zamil Villas 8,Shuwaikh Main,Shuwaikh Main,Al-Fanar Self Tapping Screw 18 Gauge,PCS,12,8.464,,credit,2026-06-04,,
SLS-91452,2025-08-27,Al-Ghanim Home Repairs 3,Shuwaikh Main,Shuwaikh Main,SKIL CEMENT BAG 750W,PCS,3,7.029,0.719,credit,2025-09-11,111.850,
SLS-91452,2025-08-27,Al-Ghanim Home Repairs 3,Shuwaikh Main,Shuwaikh Main,Al-Fanar Vernier Caliper 50kg,PCS,6,15.247,,credit,2025-09-11,,
SLS-91453,2025-09-08,Continental  Maintenance Co. 5,Fahaheel Branch,Fahaheel Branch,Truper Plastic Water Tank 32mm,PCS,4,29.149,,bank_transfer,,356.923,Migrated from legacy system
SLS-91453,2025-09-08,Continental  Maintenance Co. 5,Fahaheel Branch,Fahaheel Branch,Sata  Paint Roller 1 inch,PCS,3,24.885,0.278,bank_transfer,,,Migrated from legacy system
SLS-91453,2025-09-08,Continental  Maintenance Co. 5,Fahaheel Branch,Fahaheel Branch,Makita Plastic Water Tank 1L,PCS,6,28.690,6.190,bank_transfer,,,Migrated from legacy system
SLS-91454,2025-11-17,Al-Qadi Household 2,Shuwaikh Main,Shuwaikh Main,"Metabo Garden Shovel 1 inch,",PCS,1,16.044,0.743,bank_transfer,,15.301,Migrated from legacy system
SLS-91455,2025-11-22,Bayt Al-Jomard 5,Shuwaikh Main,Shuwaikh Main,Metabo Sledge Hammer 50kg,PCS,10,2.315,KD 0.341,cash,,22.809,Migrated from legacy system
SLS-91456,2025-09-05,First Gulf Interiors 11,Rai Branch,Rai Branch,Makita  Digging Spade 1/2 inch,Pieces,12,9.986,5.266,bank_transfer,,114.566,Migrated from legacy system
SLS-91457,2025-09-26,Bin Hindi Property  Est. 3,Rai Branch,Rai Branch,Crown Work Gloves 20 Gauge,Nos,12,28.112,,credit,2025-11-25,KWD 337.344,
SLS-91458,2025-11-23,Al-Rashed Villas 2,Fahaheel Branch,Fahaheel Branch,Black+Decker Padlock 22 Gauge,Pieces,6,18.017,0.321,bank_transfer,,KWD 107.781,Migrated from legacy system
SLS-91459,2026-02-25,Farwaniya Fix-It Center 9,Rai Branch,Rai Branch,Crown PU Foam Filler 1200W,PCS,1,2.753,0.017,cash,,206.500,Migrated from legacy system
SLS-91459,2026-02-25,Farwaniya Fix-It Center 9,Rai Branch,Rai Branch,Yato Steel Chain 20L,PCS,11,18.524,,cash,,,
SLS-91460,2025-11-16,New Kuwait Contracting 11,Fahaheel Branch,Fahaheel Branch,Yato Grinding Disc 20L,PCS,8,26.454,,credit,2025-12-31,213.832,
SLS-91460,2025-11-16,New Kuwait Contracting 11,Fahaheel Branch,Fahaheel Branch,Stanley Step Stool 1 inch,PCS,2,KD 1.100,,credit,2025-12-31,,
SLS-91461,2025-09-16,New Kuwait Contracting 11,Shuwaikh Main,Shuwaikh Main,Truper Door Lock 1L,PCS,5,29.536,,cash,,466.378,
SLS-91461,2025-09-16,New Kuwait Contracting 11,Shuwaikh Main,Shuwaikh Main,Hitachi Power Socket 450W.,PCS,10,32.652,7.822,cash,,,
SLS-91462,2026-06-13,Nasser Al-Hajeri  Est. 6,Shuwaikh Main,Shuwaikh Main,Hitachi Sledge Hammer 20L,PCS,12,KD 8.410,,credit,2026-09-11,100.920,Migrated from legacy system
SLS-91463,2025-08-12,Al-Osaimi Maintenance 11,Fahaheel Branch,Fahaheel Branch,  Karcher Plastic Water Tank 12mm,PCS,5,26.365,,cash,,131.825,
SLS-91464,2026-01-02,Jahra Building Supplies Buyer 11,Rai Branch,Rai Branch,Ridgid Tape Measure 16 Gauge,PCS,12,25.024,,cash,,300.288,Migrated from legacy system
SLS-91465,2026-03-18,Al-Khaled General Trading 5,Shuwaikh Main,Shuwaikh Main,Ingco Cabinet Hinge 25mm,pcs,2,31.496,2.176,cash,,60.816,Migrated from legacy system
SLS-91466,2025-08-12,Hawally Repair Shop 9,Rai Branch,Rai Branch,DeWalt Super Glue 4L,PCS,10,8.261,,cash,,251.289,
SLS-91466,2025-08-12,Hawally Repair Shop 9,Rai Branch,Rai Branch,Makita Self Tapping Screw 5kg,PCS,7,24.097,,cash,,,
SLS-91467,2025-09-05,Al-Marzouq Home 12,Fahaheel Branch,Fahaheel Branch,Al-Fanar Cold Chisel 1/4 inch,PCS,6,11.252,,bank_transfer,,140.328,
SLS-91467,2025-09-05,Al-Marzouq Home 12,Fahaheel Branch,Fahaheel Branch,Ingco Enamel Paint 900W,PCS,4,KD 18.204,,bank_transfer,,,
SLS-91468,2026-01-16,Al-Ajmi Interiors 4,Rai Branch,Rai Branch,Karcher Electric Planer 25kg,PC,3,34.157,,credit,2026-02-15,278.686,Migrated from legacy system
SLS-91468,2026-01-16,Al-Ajmi Interiors 4,Rai Branch,Rai Branch,Hitachi Steel Chain 1/4 inch,Nos,5,35.243,,credit,2026-02-15,,
SLS-91469,2025-12-14,Al-Marzouq Home 10,Shuwaikh Main,Shuwaikh Main,Total Laser Level XL,Nos,2,26.194,,bank_transfer,,305.069,Migrated from legacy system
SLS-91469,2025-12-14,Al-Marzouq Home 10,Shuwaikh Main,Shuwaikh Main,Yato Spray Paint Can 50kg,PCS,6,34.841,0.571,bank_transfer,,,Migrated from legacy system
SLS-91469,2025-12-14,Al-Marzouq Home 10,Shuwaikh Main,Shuwaikh Main,Makita Wire Brush 1/4 inch,PCS,2,22.103,,bank_transfer,,,Migrated from legacy system
SLS-91470,2026-07-01,Al-Nasser Renovation 7,Ardiya Warehouse,Ardiya Warehouse,Stanley Grinding Disc 25kg,PCS,6,301.458,,credit,2026-07-31,1808.748,
SLS-91471,2026-06-12,Al-Rashed Villas 8,Rai Branch,Rai Branch,Yato Angle Grinder 3/8 inch,Nos,4,30.416,,credit,2026-09-10,121.664,Migrated from legacy system
SLS-91472,2026-03-14,New Kuwait Contracting 9,Ardiya Warehouse,Ardiya Warehouse,Yato Extension Cord 10mm,PCS,6,2.301,0.262,bank_transfer,,299.882,
SLS-91472,2026-03-14,New Kuwait Contracting 9,Ardiya Warehouse,Ardiya Warehouse,Black+Decker Concrete Nail 5kg,PCS,9,32.377,5.055,bank_transfer,,,Migrated from legacy system
SLS-91473,2026-03-03,Desert Rose Interiors 2,Rai Branch,Rai Branch,Ridgid Teflon Tape 16 Gauge,pc,4,12.572,1.414,credit,2026-05-02,1439.458,Migrated from legacy system
SLS-91473,2026-03-03,Desert Rose Interiors 2,Rai Branch,Rai Branch,Sata Gate Valve 12mm,PCS,6,231.764,,credit,2026-05-02,,Migrated from legacy system
SLS-91474,2026-03-06,Al-Fahad Contracting 6,Ardiya Warehouse,Ardiya Warehouse,Hitachi Locking Pliers Medium,PCS,7,26.020,4.187,cash,,194.175,
SLS-91474,2026-03-06,Al-Fahad Contracting 6,Ardiya Warehouse,Ardiya Warehouse,Gulf Star PVC Pipe 6mm,Nos,2,8.111,,cash,,,
SLS-91475,2026-04-30,Al-Fahad Contracting 5,Ardiya Warehouse,Ardiya Warehouse,Al-Fanar Electric Planer 450W,pcs,2,31.673,,cash,,77.508,
SLS-91475,2026-04-30,Al-Fahad Contracting 5,Ardiya Warehouse,Ardiya Warehouse,ingco safety helmet 4l,PCS,2,7.321,0.480,cash,,,Migrated from legacy system
SLS-91476,2026-04-04,Al-Enezi General Maintenance 7,Ardiya Warehouse,Ardiya Warehouse,Truper Wheelbarrow 1L,PCS,1,19.636,,credit,2026-06-03,"1,205.674",Migrated from legacy system
